Date / Time,City,State,Shape,Duration,Summary,Posted,Type
6/15/19 12:43,Sugar Hill,GA,Cigar,1 pic,"Looking at moon, saw and took pic, ((NUFOrC Note: Witness provides minimal information. PD))",2/7/20,Sighting
6/15/19 07:00,Delta,UT,Formation,2 minutes,"((HOAX??))We saw something standing out in the tall grass, it was getting dark and it started to walk towards us. ((anonymous report))",6/20/19,Sighting
6/15/19 05:56,Newburgh,IN,,,MADAR Node 142,6/20/19,Sighting
6/15/19 05:36,Ball Ground,GA,,,MADAR Node 129,6/20/19,Sighting
6/15/19,Placerville,CA,Circle,20 min,Walking back to my bed from getting a drink I saw a sphere of white light. It slowly moved across the tree line before hovering and bec,6/20/19,Sighting
6/14/19 22:12,Colville,WA,Formation,20 seconds,"Cluster of red lights north east of colville, 8 or more, not flashing, and moving together but not in a steady formation.",12/1/19,Sighting
6/14/19 21:25,Sherman Oaks,CA,Unknown,3-5 minutes,Lights in the Sky Form Triangle then Diamond then One by One Disappear over Los Angeles,6/20/19,Sighting
6/14/19 20:28,Cherry Grove,SC,Other,12 minutes,Highly Advanced Aircraft sighting over the Cherry Grove Inlet in South Carolina,6/20/19,Sighting
6/14/19 16:15,Stow,OH,Other,10 minutes,"The object appeared to be tumbling or reflecting sunlight, suddenly accelerated and changed direction twice before disappearing",6/20/19,Sighting
6/14/19 14:00,Martinsburg,WV,Light,5 seconds,Around 10 PM and my husband and I saw a bright light. The light appeared in the sky very quickly & gone quickly. ((anonymous report)),6/20/19,Sighting
6/14/19 13:00,Maitland,FL,Cigar,20 seconds,Slender vertical craft seen disappearing behind a cloud,12/1/19,Sighting
6/14/19 11:40,Indianapolis,IN,Light,5 minutes,Saw an electric blue light against the blue sky. Clouds were out but minimal you could see thr,6/20/19,Sighting
6/14/19 10:00,Salem,VA,Light,1-2 seconds,Extremely bright circular light shooting horizontally in sky and disappeared as if flying behind something in clear night sky.,6/20/19,Sighting
6/14/19 07:26,Taylorsville,UT,Triangle,4-5 minutes,"Came outside, in the central/eastern sky, were 3 bright flashing lights in a triangle shape, They hovered. ((anonymous report))",6/20/19,Sighting
6/14/19 00:05,Palmer,AK,Oval,2 minutes,I thought I was witnessing a shooting star/meteorite because it appeared as a bright light crossing the sky but when it crossed in fron,6/20/19,Sighting
6/13/19 23:00,York,PA,Diamond,30 seconds,Diamond formation of four stationary lights between Saturn and Jupiter,6/20/19,Sighting
6/13/19 23:00,York,PA,Diamond,30 seconds,Diamond formation of four stationary lights between Saturn and Jupiter.,6/20/19,Sighting
6/13/19 21:30,Catonsville,MD,Triangle,10 minutes,Large black triangular craft with white lights flying overhead.,6/20/19,Sighting
6/13/19 21:15,Atlanta,GA,Cigar,2 minutes,So honestly it didn’t look very odd at first it just looked like a plane but the more I looked at it the more I could see it looked mor,6/20/19,Sighting
6/13/19 21:10,Tulsa,OK,Light,approximately 1-2 minutes,At least three lights in the sky and vanish.,6/20/19,Sighting
6/13/19 20:45,Gadsden,AL,Light,10mins,"Bright light seen in western sky , appeared to be over area of Henry Neely lake. My husband and I watched it just stay in one spot in t",6/20/19,Sighting
6/13/19 20:20,Larue,TX,Rectangle,5 min.,"Bright orange light in Southeastern sky near New York, Texas.",6/20/19,Sighting
6/13/19 19:00,Dunbar,WV,Circle,15 seconds,White circle object with no plane paralleled trails. ((anonymous report)),6/20/19,Sighting
6/13/19 19:00,Spokane,WA,Other,<1 minute,Three Loud Trumpet-like Blasts from the Sky,6/20/19,Sighting
6/13/19 18:30,Jordan,MN,Formation,2-3 minutes,"We saw ~20 black hawks high in the sky, and they seemed huge proportionally. Then we saw about 8 white small (maybe round drones?)",6/20/19,Sighting
6/13/19 16:42,Schaumburg,IL,Circle,2 minutes,"20 or more white dots moving erratically in Schaumburg, IL 6/13/19 ((anonymous report))",6/20/19,Sighting
6/13/19 12:03,Scotts Mills,OR,Sphere,2 minutes,Shiny round disc in sky that moved across the entire sky in 1 second then vanished,6/20/19,Sighting
6/13/19 11:17,Helena,MT,,,MADAR Node 128,6/20/19,Sighting
6/13/19 05:25,Newburgh,IN,,,MADAR Node 142,6/20/19,Sighting
6/13/19 04:10,Sumrall,MS,Light,11 seconds,"Single constant white light observed traveling north to south over Sumrall, MS, at 4:10 am on 06-13-19.",6/20/19,Sighting
6/13/19 01:00,National City,MI,Light,20 min.,"Twin lights thru the trees, that twinkled and dimmed, disappeared and came back, for at least 20 min.",6/20/19,Sighting
6/12/19 22:30,Leander,TX,Cylinder,10 minutes,Lit up like a shooting star at first then round dim intermittently illuminated red craft moving West to East in a zig zag pattern.,6/27/19,Sighting
6/12/19 22:20,Waterford,VA,Fireball,15 minutes,Orange sphere.,6/20/19,Sighting
6/12/19 22:00,Melbourne Beach,FL,Unknown,Hour,2 tiny lights recorded for about a minute. We watched the top light bolt higher and then the lower light does a semi-circle.,6/20/19,Sighting
6/12/19 21:45,Socorro,NM,Circle,3-5 minutes,On June 13th I was coming home from the grocery store with my daughter. I was driving down a local Street when I looked to my right (ea,6/20/19,Sighting
6/12/19 18:43,Cambridge,OH,,,MADAR Node 137,6/20/19,Sighting
6/12/19 16:20,Millerton,PA,,,MADAR Node 104,6/20/19,Sighting
6/12/19 13:15,Tulsa,OK,Unknown,10 seconds,Flat white cylindrical disc shape moving N through cloud cover over N Tulsa. Observed from E Tulsa.,6/20/19,Sighting
6/12/19 11:30,Lawton,OK,Oval,30 seconds,Bright shiny craft seen over Oklahoma mountains.,6/20/19,Sighting
6/12/19 05:42,Newburgh,IN,,,MADAR Node 142,6/20/19,Sighting
6/12/19,Port Saint Lucie,FL,Circle,22:10,We thought two glowing double lighted planes then they turned into four then 8 the 9th was lower not in formation. They didn't move.,6/20/19,Sighting
6/11/19 23:00,Center Rutland,VT,Disk,75 seconds,Thick disk with yellow - orange lights seen hovering in sky looking toward eastern VT. ((anonymous report)),6/20/19,Sighting
6/11/19 22:00,Carrizozo,NM,Changing,Few minutes,"I was driving and saw three glowing orbs is the best I can describe it. I was driving trying to keep an eye on it and as I watched it,",6/20/19,Sighting
6/11/19 21:50,Punta Gorda,FL,Unknown,2 minutes,Was lightning sitting on Lanai. Saw what I thought was a star. I saw lights going left to right in the object in sky.,6/20/19,Sighting
6/11/19 21:00,Blacklick,OH,Disk,5 minutes,Circular disk flies into view then disappears followed by a smoke trail to earth that a navy jet responded to.,6/20/19,Sighting
6/11/19 18:46,Helena,MT,,,MADAR Node 128,6/20/19,Sighting
6/11/19 13:00,Wolfe,KY,Rectangle,Unknown,Photos where being taken at Red River Gorge at a cliff overlook in succession of various people standing at the overlook. The objects w,6/20/19,Sighting
6/11/19 12:00,Victorville,CA,Cylinder,10 minutes,This UFO Was not moving and there were no other aircraft in the general area anywhere around me at that time.,6/20/19,Sighting
6/11/19 12:00,Ackerman,MS,Changing,5 minutes,Object changing shape in the sky. ((anonymous report)),6/20/19,Sighting
6/11/19 10:40,Ogden,UT,Cigar,2 minutes,My son and I were on the freeway headed north near Ogden. I randomly looked to the north west and saw two white dots that were more lon,6/20/19,Sighting
6/11/19 09:00,Pasadena,CA,Unknown,5 minutes,an upright unidentified walker.,7/5/19,Sighting
6/11/19 03:00,Hermosa Beach,CA,Sphere,45 minutes,I look up at the sky and try to point out what star is what. One started moving. ((anonymous report)),6/20/19,Sighting
6/11/19 01:45,Surprise,AZ,Cigar,10 minutes,"Slow moving object, bright white flashes.",6/20/19,Sighting
6/10/19 23:30,Thermal,CA,Rectangle,10 minutes,Seen four sets of of triangles lights on each point All were stationary. Then 1 by one disappeared.,6/20/19,Sighting
6/10/19 22:40,Brandon,FL,Light,5 seconds,Orange light flying at low altitude appears and disappears after making U shaped dip down.,6/20/19,Sighting
6/10/19 22:40,Prairie du Chien,WI,Flash,5 minutes,"Bright flashes moving across the sky, in a NWt direction. Random frequency of flash. Dogs responded. ((anonymous report))",6/20/19,Sighting
6/10/19 21:10,Elfrida,AZ,Other,10 minutes,There was a single pyramid like craft with at least one area glowing in a dull red being chased in US airspace by approximately 4 fight,6/20/19,Sighting
6/10/19 19:05,Sequoia National Park,CA,Other,Unknown,Black and yellow object in sky at Sequoia National Park.,7/12/19,Sighting
6/10/19 18:43,Millerton,PA,,,MADAR Node 104,6/20/19,Sighting
6/10/19 04:19,Boise,ID,,,MADAR Node 111,6/20/19,Sighting
6/10/19 03:00,Lombard,IL,Rectangle,>10 minutes,Long glowing rectangular craft with multiple balls of light appearing above it.,6/20/19,Sighting
6/10/19 02:25,Anderson,CA,Circle,10 minutes,Growing up at the base of Mount Shasta am used to a lot of stars. Well this night upon awakening I saw a lot of stars as I was turning,6/27/19,Sighting
6/9/19 21:39,Edison,NJ,Flash,~1-2 minutes,Irregular pulsing point source.,6/20/19,Sighting
6/9/19 20:20,Miles City,MT,Oval,2 minutes,Saw a small white oval-shaped object which left no trail behind it and moved very strangely.,6/20/19,Sighting
6/9/19 19:22,Council Bluffs,IA,,,MADAR 133,6/27/19,Sighting
6/9/19 18:30,Bridgewater,NJ,Sphere,1 minute,"I’m a Bridgewater, NJ, resident, saw a bright circular light in the sky yesterday around 6:30 pm while walking around my neighborhood.",6/20/19,Sighting
6/9/19 18:00,Gresham,OR,Rectangle,20 minutes,Floating reflective cube traveling very slowly in two directions high in the sky.,6/20/19,Sighting
6/9/19 17:10,Dublin,CA,Circle,30 minutes,Two high altitude round objects in Eastern sky near moonp,6/20/19,Sighting
6/9/19 14:30,Scottsdale,AZ,Light,10 minutes,"Light in formation over Scottsdale, AZ. ((anonymous source))",6/20/19,Sighting
6/9/19 12:20,Detroit,OR,Sphere,5 minutes,"While taking a scenic photo of Mt. Jefferson, looking S. I noticed a silver sphere motionless. ((anonymous report))",6/20/19,Sighting
6/9/19 09:30,Fripp Islands,SC,Oval,4 seconds,Oval bright Red appearance over ocean the took off away from shoreline. At least 10k above ocean. 3 witnesses. ((anonymous rept)),6/20/19,Sighting
6/9/19 04:25,North Brook,IL,,,MADAR Node 148,6/20/19,Sighting
6/9/19 04:00,Antero Junction,CO,Rectangle,2 seconds,Bright white rectangular light grid in field,6/20/19,Sighting
6/9/19 03:14,Tybee Island,GA,Disk,<5 minutes,I am a natural 3rd shift person. Unfortunately I stay that schedule even when I'm vacationing.I was on the balcony enjoying the lig,6/20/19,Sighting
6/9/19 01:50,Ball Ground,GA,,,MADAR Node 129,6/20/19,Sighting
6/9/19 00:00,Bath,PA,,10 minutes,Was using my green laser pointer.pointed it at a star and the star tried to get away from it like tad pole how it moved.i did this to s,6/20/19,Sighting
6/8/19 23:34,New Bedford,MA,Oval,4-5 seconds,"I observed a single, fairly large, blueish oval/pill shaped object with a lighter blueish tint/halo surrounding it.((anonymous report))",6/20/19,Sighting
6/8/19 23:30,Huntsville,AL,,3 seconds,Large ball of light!,6/20/19,Sighting
6/8/19 23:30,Sayre,PA,Rectangle,1 hour +,Stationary rectangular object in south eastern sky.,6/20/19,Sighting
6/8/19 23:30,Alameda,CA,Cigar,2 mins,Huge cigar shaped vehicle with big lights on each end.,6/20/19,Sighting
6/8/19 22:00,Gulf Breeze,FL,Light,1 minute,"Brighter than a star light travels the clear night sky, viewed by 6 adults for around a minute, then it just disappears.",6/20/19,Sighting
6/8/19 19:22,Council Bluffs,IA,,,MADAR Node 133,6/20/19,Sighting
6/8/19 16:00,Calabasas,CA,Sphere,20 seconds,Shiny White Sphere seen in afternoon above Calabasas at high altitude.,7/5/19,Sighting
6/8/19 15:20,Las Vegas,NV,Light,30 minutes,Bright white light stationary - then moving slowly across the skyline.,6/20/19,Sighting
6/8/19 12:58,Evansville,IN,,,MADAR Node 153,6/20/19,Sighting
6/8/19 12:18,Ashland,OR,Circle,1:13,UFO(s) seen flying by jet.,7/5/19,Sighting
6/8/19 12:00,Minnepolis,MN,Unknown,Not sure,"I didn't see the actual craft, but I do have evidence of it. ((NUFORC Note: Looks like wind damage to tall grass, or animal bed. PD))",6/20/19,Sighting
6/8/19 11:30,Manhattan,KS,Light,5 minutes,Bright orange lights in a disk formation appearing out of nowhere before slowly vanishing.,6/20/19,Sighting
6/8/19 01:45,Redding,CA,Unknown,1-4 minutes,"Bright light high in the sky. ((NUFORC Note: Possible sighting of Jupiter, which is quite prominent?? PD))",6/20/19,Sighting
6/8/19 01:00,Ka’anapali,HI,Disk,2 seconds,Horizontal ellipse shape with mushroom dome on top. Red lights traveling around it.,6/20/19,Sighting
6/8/19 00:33,Spencer,MA,Light,15-20 seconds,Light traveling in the stars until it made a zig zag in the sky then flew off at rapid speed into the stars!,6/20/19,Sighting
6/7/19 22:51,Highland,IN,,,Object with vertical lighted panels. ((MUFON CMS report)),6/20/19,Sighting
6/7/19 22:51,Highland,IN,Unknown,~4 minutes,My rommate and I saw the obect from our patio move across the sky at a relatively slow rate. Slower than a small single engine plane wo,6/20/19,Sighting
6/7/19 22:50,Rockford,IL,Circle,1 minutes,White sphere flying across night sky then disappears.,6/20/19,Sighting
6/7/19 22:00,Wyndmoor,PA,Oval,4-5 seconds,"an elongated and dark centered orb appeared and shot across the night sky before stopping, disappearing. ((anonymous report))",6/27/19,Sighting
6/7/19 21:30,Clifton,ME,Cross,2 minutes,We were driving West on route 9 and noticed a cross shaped object hovering slightly south of route 9. We slowed the vehicle down to wat,6/20/19,Sighting
6/7/19 21:07,Wichita,KS,,125th second,Took a photo of a ferris wheel and the moon at Wichita Ks. Reviewing the photo at home I noticed a dashed trail under the moon.,6/20/19,Sighting
6/7/19 19:49,Mountlake Terrace,WA,,,MADAR Node 100,6/20/19,Sighting
6/7/19 18:21,Evansville,IN,,,MADAR Node 153,6/20/19,Sighting
6/7/19 16:25,Lincoln,NE,Diamond,00:05,Looked like a dark bird floating still. Started moving lower. Slowed down passed over the street it seemed. ((anonymous report)),6/27/19,Sighting
6/7/19 16:00,Ruidoso,NM,Circle,2 minutes,"Outside of Ruidoso, N.M. there were 4 round objects in my camera lens. The object were moving in twos near each other.",6/20/19,Sighting
6/7/19 16:00,Ruidoso,NM,Circle,3 minutes,"There were four, they were spaced exactly the same distance vertically , the top two were orangish yellow the bottom two weer blueish",6/20/19,Sighting
6/7/19 15:45,Manitowoc,WI,Circle,5 minutes,"Shiny silver large disk in sky near cedar crest, hole in the middle with lights. Would hover in 1 place then start turning and spinning",6/20/19,Sighting
6/7/19 13:40,Indian Orchard,MA,Sphere,5 minutes,"Looking almost to zenith, slightly NE. Saw small metallic sphere above clouds. Moving slowly from roughly N to S. Wind direction was in",6/20/19,Sighting
6/7/19 13:00,Port Angeles,WA,Other,3 seconds,"Shimmering wing shape travelling at 30,000 mph+ and made a 90 degree turn!",6/20/19,Sighting
6/7/19 13:00,Port Angeles,WA,Other,13:03,Addendum to flying wing shimmering and 90 degree turn at speed of: 2 seconds travelling 10 miles,6/20/19,Sighting
6/7/19 12:05,Woodbine,GA,,,MADAR Node 154,6/20/19,Sighting
6/7/19 08:26,Northbrook,IL,,,MADAR Node 148,6/20/19,Sighting
6/7/19 01:55,Clovis,CA,Light,10 minutes,Circular light or orb shape thing in the sky. It would blink on and off during a span of a long 8 to 9 seconds. Sometimes it will blink,6/20/19,Sighting
6/6/19 23:35,New Bloomfield,MO,Unknown,3 minutes,"Red-orange crescent shaped light hanging above tree line, then faded out of sight.",6/20/19,Sighting
6/6/19 22:45,Boise,ID,,,MADAR Node 111,6/20/19,Sighting
6/6/19 21:25,Gilbert,AZ,Circle,2 minutes,Cluster of blue lights heading east from south Chandler area to past south Gilbert area towards and beyond Queen Creek.,6/20/19,Sighting
6/6/19 20:41,Kennard,TX,Other,20:47,((NUFORC Note: No information provided by witness. PD)),6/20/19,Sighting
6/6/19 20:15,Tracy,CA,Sphere,5 Minutes,At first I saw pulsating lights headed west board that lit up every second leaving a slight visual echo for a total of 5 times. Then fr,6/20/19,Sighting
