Date / Time,City,State,Shape,Duration,Summary,Posted,Type,text,Lat,Lng
9/1/19 18:00,Valatie,NY,Flash,1-2 seconds,"I saw a bright blue-green, tracer-like thing move across the sky, accelerate suddenly and then disappear.",9/6/19,Sighting,Sighting : Valatie,42.4134168,-73.67317489999999
9/1/19 12:00,Taos (rural; hunting area),NM,Rectangle,Minutes,"An adult male asserts that he and two hunting partners had been witness to a craft, and two alien creatures.",9/6/19,Sighting,Sighting : Taos (rural; hunting area),36.4072485,-105.5730665
9/1/19 11:37,Goffstown,NH,Triangle,2 minutes,Skies were clear heard kind of a rumbling then I noticed a craft appear over the trees hovering. as it accelerated forward over my loca,10/4/19,Sighting,Sighting : Goffstown,43.0204052,-71.6002223
9/1/19 10:00,Taos,NM,Other,2 days,"The Beings and Craft of Taos County. ((NUFORC Note: Report pertains to sighting of aliens, and a craft, by two hunters. PD))",9/19/19,Sighting,Sighting : Taos,36.4072485,-105.5730665
9/1/19 09:50,West Henrietta,NY,Fireball,10 minutes,I walked outside and saw what appeared to be an orange twinkling star like thing hovering over something. It was much lower than any pl,10/4/19,Sighting,Sighting : West Henrietta,43.0384885,-77.6632587
9/1/19 08:10,Goffstown,NH,,,MADAR Node 05,9/12/19,Sighting,Sighting : Goffstown,43.0204052,-71.6002223
9/1/19 06:47,Fairfax,VA,,,MADAR Node 122,9/6/19,Sighting,Sighting : Fairfax,38.84622359999999,-77.30637329999999
9/1/19 04:19,Rio Rancho,NM,Unknown,2 seconds,"Bright light was visible, then disappeared. ((NUFORC Note: Possible sighting of the flare from an Iridium satellite? PD))",9/6/19,Sighting,Sighting : Rio Rancho,35.2327544,-106.6630437
9/1/19 03:45,Naples,FL,Other,5 seconds,Illuminated white cigar shaped center with 1 red light in center of it. Illuminated white triangle shaped wings on either side. Swo,10/4/19,Sighting,Sighting : Naples,26.1420358,-81.7948103
9/1/19 02:00,North Providence,RI,Circle,1 minute,"On Sunday 9/1/19 approximately 2:00am, I was driving home on 146 north (not far past providence) I saw 12-15 round, bright, orange ligh",9/6/19,Sighting,Sighting : North Providence,41.8535518,-71.46766389999999
9/1/19 02:00,Port Orchard,WA,Disk,25 seconds,"Driving home, saw 3 aircraft, 3 lights in a triangle on the 2 large ones, no cars/people for miles. ((anonymous report)",9/19/19,Sighting,Sighting : Port Orchard,47.5403732,-122.6362492
9/1/19 01:10,Hattiesburg,MS,Triangle,>1 minute,Low flying triangle craft with triple lights and ring of light making a loud droning hum over my house.,9/6/19,Sighting,Sighting : Hattiesburg,31.3271189,-89.29033919999999
9/1/19 01:07,Clarksville,TN,,,MADAR Node 138,9/6/19,Sighting,Sighting : Clarksville,36.5297706,-87.3594528
8/31/19 23:45,Biddeford,ME,Unknown,15 minutes,Fishing on Ferry Beach in Saco. Looked south down the beach and observed 3 orange lights in the sky. ((anonymous report)),9/6/19,Sighting,Sighting : Biddeford,43.4925843,-70.45338439999999
8/31/19 23:11,Vernal,UT,Circle,30 minutes,"Bright object observed over Dry Fork Canyon, UT. ((NUFORC Note: Object appears to us to be consistent with a ""twinkling"" star. PD))",9/6/19,Sighting,Sighting : Vernal,40.4555157,-109.5287479
8/31/19 23:00,Crivitz,WI,Light,20 minutes,"Hovering/slow moving, color-changing bright light, with very fast, erratic “dancing” movements.",9/6/19,Sighting,Sighting : Crivitz,45.2324755,-88.0076062
8/31/19 22:44,Minnetonka,MN,Oval,~30 minutes,Saw an oval of lights in the clouds at night with breaks in between. ((NUFORC Note: Advertising lights at local casino. PD)),9/6/19,Sighting,Sighting : Minnetonka,44.9211836,-93.4687489
8/31/19 22:15,Idyllwild,CA,Light,2 minutes,I went outside to take my dog for a walk and looked up at the stars. They were so bright. I started looking around. I stopped because I,9/6/19,Sighting,Sighting : Idyllwild,33.7467471,-116.7152556
8/31/19 20:08,Leyden,CO,Light,2+ minutes,Floating white light and weird shooting star/ufo at the end of the video. ((NUFORC Note: Intriguing video clip sent to NUFORC. PD)),9/6/19,Sighting,Sighting : Leyden,39.8447087,-105.1841539
8/31/19 20:00,Lobeland,OH,Circle,4 hours ongoing,2 lights spinning in circles occasionally stopping.,9/6/19,Sighting,Sighting : Lobeland,39.2689476,-84.26382600000001
8/31/19 16:00,Weatherford,TX,Unknown,3-5 minutes,Rocket launch in west Texas.,9/12/19,Sighting,Sighting : Weatherford,32.7592955,-97.7972544
8/31/19 12:34,Philadelphia,PA,Cigar,,"Spinning flying object in Philadelphia, silver and shiny like appearance. Captured it on video",10/4/19,Sighting,Sighting : Philadelphia,39.9525839,-75.1652215
8/31/19 12:20,Lake Oswego,OR,Egg,30 seconds,Noon sighting of multiple fast moving objects,9/6/19,Sighting,Sighting : Lake Oswego,45.415734,-122.7163273
8/31/19 11:58,Big Bear,CA,Light,1 minute,Two UFO's flying over Holcomb Valley Pinnacles. Pictures included,12/1/19,Sighting,Sighting : Big Bear,34.2438963,-116.9114215
8/31/19 09:20,Medford,OR,Other,20 minutes,2 UFO’s flying in southern Oregon.,9/6/19,Sighting,Sighting : Medford,42.3265152,-122.8755949
8/31/19 09:00,Liberty,NY,Unknown,Repeating,"Obj reccurring around nights sky, high speeds, instant stops, projecting other objects around it. ((anonymous report))",9/6/19,Sighting,Sighting : Liberty,41.8227992,-74.7571147
8/31/19 08:25,Prospect,CT,Circle,2 minutes,Driving down the road and stopped at a stop sign and noticed a stationary bright red light over the tree line once we turned it lowered,9/6/19,Sighting,Sighting : Prospect,41.5023192,-72.9787163
8/31/19 08:00,Alpine,WY,Egg,1 hour,Seen object in sky that looked like a reflection off a airplane...except it was not moving at all like a airplane watched it in a spott,12/1/19,Sighting,Sighting : Alpine,43.1610946,-111.0164822
8/31/19 03:56,Watsonville,CA,,,MADAR Node 105,9/6/19,Sighting,Sighting : Watsonville,36.910231,-121.7568946
8/31/19 03:09,Beaverton,OR,Triangle,3-4 minutes,Triangular ufo about 500 feet in he air black with lights my dog saw it too,9/6/19,Sighting,Sighting : Beaverton,45.4888761,-122.8013771
8/31/19 00:38,San Jose,CA,Triangle,10 seconds,Large triangle over San jose,9/6/19,Sighting,Sighting : San Jose,37.3382082,-121.8863286
8/30/19 21:45,Effort,PA,Light,20 seconds,"On the night of August 30, 2019, my wife and were standing on our deck observing the sky. It was a very clear night full of stars.",9/6/19,Sighting,Sighting : Effort,40.9392584,-75.434907
8/30/19 21:30,Myrtle Point,OR,Light,15 minutes,Blinking light near Lyra that doesn't move.,9/6/19,Sighting,Sighting : Myrtle Point,43.064832,-124.138992
8/30/19 21:00,Oxnard,CA,Light,10 minutes,"Red, blue white and green, Colorful and different single lights more like dots and moving at the same speed, and at some point forming",9/6/19,Sighting,Sighting : Oxnard,34.1975048,-119.1770516
8/30/19 21:00,Beloit,WI,Flash,North to South,((NUFORC Note: Witness provides no information in report. PD)),10/4/19,Sighting,Sighting : Beloit,42.5083482,-89.03177649999999
8/30/19 21:00,Metropolis,IL,Circle,5+ minutes,"You already have a partial report from a truck driver.my wife,daughter, an I seen the moving ball of light, the craft, the military hel",2/7/20,Sighting,Sighting : Metropolis,37.1511655,-88.73199790000001
8/30/19 20:45,Landers,CA,Flash,Brief,On the night of august 30th my boyfriend were sitting outside of our landers California home and we saw two extremely bright flashes th,9/6/19,Sighting,Sighting : Landers,34.266114,-116.3930703
8/30/19 20:15,Orlando,FL,Unknown,3 minutes,2 craft-in trail formation-both-ENGULFED IN FIRE- no sound.,9/6/19,Sighting,Sighting : Orlando,28.5383355,-81.3792365
8/30/19 19:20,San Ramon,CA,Light,4 minutes,Bright Light Seen from Bay Area 7:20PM. ((anonymous report)),9/6/19,Sighting,Sighting : San Ramon,37.7643595,-121.9539616
8/30/19 12:00,Austin,TX,Unknown,15 minutes,Small silver circle object seen high in the sky not moving during daytime also seen a strange transparent plane flying around it,9/6/19,Sighting,Sighting : Austin,30.267153,-97.7430608
8/30/19 08:30,Weddington,NC,Circle,20 minutes,"Objects in the sky in Weddington, NC.",9/6/19,Sighting,Sighting : Weddington,35.0223708,-80.7609035
8/30/19 06:30,Wantagh,NY,Flash,3 seconds,"Driving during a clear sky sunrise, I witnessed a bright circular flash in the open sky and then it disappeared. Silent.",9/6/19,Sighting,Sighting : Wantagh,40.6837121,-73.5101258
8/30/19 05:08,Metropolis,IL,Sphere,5 seconds,Lighted sphere traveling in the night sky.,9/6/19,Sighting,Sighting : Metropolis,37.1511655,-88.73199790000001
8/30/19 03:45,Dunedin,FL,Triangle,5 seconds,"9/30/19 3:45am Dunedin sitting lasted 5 seconds	triangle shape, no sound, 3 translucent lights, flying very low the ufo was transpare",12/1/19,Sighting,Sighting : Dunedin,28.0197404,-82.7717684
8/30/19 02:15,Long Beach,CA,Light,1 second,Bright light passed overhead silently and descended half a mile away from my view,9/6/19,Sighting,Sighting : Long Beach,33.7700504,-118.1937395
8/30/19 00:15,Fairborn,OH,Triangle,60 seconds,It was a V-shaped craft with 2 white lights on both wings and 1 white light in the front.,9/6/19,Sighting,Sighting : Fairborn,39.8208925,-84.01937889999999
8/30/19,Fort Lauderdale,FL,Cigar,4 minutes,Bright orange cigar ufo.,9/6/19,Sighting,Sighting : Fort Lauderdale,26.1224386,-80.13731740000001
8/29/19 23:00,Summersville,WV,Light,1 hour,Large number of planes and very bright light moving.,9/6/19,Sighting,Sighting : Summersville,38.2812203,-80.8525981
8/29/19 23:00,Bardstown,KY,Triangle,2,7 glowing red crafts. ((anonymous report)),10/4/19,Sighting,Sighting : Bardstown,37.8092279,-85.46690249999999
8/29/19 22:23,Nolanville,TX,Circle,1 minute,"Bright light moving fast and in different directions, recorded twice.",12/19/19,Sighting,Sighting : Nolanville,31.0787888,-97.6055693
8/29/19 21:30,Black River Falls,WI,Formation,5 minutes,Five lights hover in night sky going dark one by one and then illuminated again for a brief moment before disappearing!!,9/6/19,Sighting,Sighting : Black River Falls,44.2946833,-90.8515311
8/29/19 21:20,Beloit,WI,Unknown,2 minutes,High Altitude Strobe Light.,9/6/19,Sighting,Sighting : Beloit,42.5083482,-89.03177649999999
8/29/19 19:45,Ozark,MO,Light,6 minutes,Lighted object in the daytime sky.,9/6/19,Sighting,Sighting : Ozark,37.0208865,-93.2060163
8/29/19 19:25,Bethel,PA,Triangle,1 minute,I noticed a super reflective shiny object in the southern sky. ((anonymous report)),9/6/19,Sighting,Sighting : Bethel,40.4744241,-76.2920293
8/29/19 14:49,Maplesville,AL,Unknown,Unknown,I have been hearing a low rumbling sound outside for the past 2-3 nighrs. I do not see any aircraft of any sort. ((anonymous report)),9/6/19,Sighting,Sighting : Maplesville,32.7884608,-86.8716549
8/29/19 06:40,Evansville,IN,Unknown,Few seconds,((HOAX??)) Possible trans dimensional craft seen? ((NUFORC Note: We question whether this is a serious report. Anonymous. PD)),9/6/19,Sighting,Sighting : Evansville,37.9715592,-87.5710898
8/29/19 02:00,Mount Carmel,PA,Circle,10 minutes,There was ine main craft spining and then behind the main craft was three other that would appear and disappear at random.,9/6/19,Sighting,Sighting : Mount Carmel,40.7970312,-76.41189609999999
8/29/19 01:35,Reno,NV,Sphere,10 seconds,"At about 30,000 feet two white spheres flew across the sky. I was laying on a bench outside of the Patagonia. ((anonymous report))",9/6/19,Sighting,Sighting : Reno,39.5296329,-119.8138027
8/28/19 23:30,Somerset,NJ,,3 minutes,((NUFORC Note: No information provided by source of report. PD)),9/6/19,Sighting,Sighting : Somerset,40.497604,-74.48848679999999
8/28/19 21:10,Lake Stevens,WA,Light,6 seconds,Yellow/white light was next to a tree about half a mile away changed color to red and flew behind tree.,9/6/19,Sighting,Sighting : Lake Stevens,48.01509799999999,-122.0637425
8/28/19 21:00,Paragould,AR,Light,3-5 minutes,5 ufos flew within 100 yards in a kinda follow the leader pattern. Translucent w/ flashing lights. ((anonymous report)),9/6/19,Sighting,Sighting : Paragould,36.0584021,-90.4973286
8/28/19 20:40,Frazeysburg,OH,Light,15 minutes,Lights getting brighter and brighter then dimmer then disappeared.,9/6/19,Sighting,Sighting : Frazeysburg,40.1172905,-82.1193076
8/28/19 19:30,Eastlake,OH,Light,15 minutes,"Ex wife was at the shore of Lake Erie 7:30pm Aug 28, 2019. she saw a bright light hovering.",9/6/19,Sighting,Sighting : Eastlake,41.65393590000001,-81.4503924
8/28/19 19:30,Gilbert,AZ,Circle,10 seconds,"Stagnant Red Dot over Gilbert, AZ.",9/6/19,Sighting,Sighting : Gilbert,33.3528264,-111.789027
8/28/19 18:34,Sleepy Eye,MN,Circle,15 minutes,"Tiny Metallic object. ((NUFORC Note: Possibly a high-altitude balloon, launched by DARPA? PD))",9/6/19,Sighting,Sighting : Sleepy Eye,44.2980556,-94.7263889
8/28/19 14:30,Kirkland,WA,Cylinder,30 minutes,Was walking out of Metropolitan Market in downtown Kirkland and noticed something metallic in the sky looking directly north. I watched,9/6/19,Sighting,Sighting : Kirkland,47.6768927,-122.2059833
8/28/19 05:20,Florence,MT,Light,30 seconds,We were watching for the ISS to the west and noticed a very bright light blink on then off and this happened 3 time with 30 seconds.,9/6/19,Sighting,Sighting : Florence,46.6316893,-114.0788985
8/28/19 03:15,Trevose,PA,Triangle,2 minutes,"Working at night, heard a hum went to check large triangle shape with 4 lights at each point and on in the middle yellowish orange.",9/6/19,Sighting,Sighting : Trevose,40.138576,-74.9822461
8/28/19 00:00,Alma,GA,Circle,Riding dirtroads,Bright flashing light that would disappear and come back over and over,9/6/19,Sighting,Sighting : Alma,31.5393701,-82.4623557
8/28/19,Idaho Falls,ID,Cylinder,10 minutes,"Strange Sighting over Taylor Mountain, Idaho Falls, Idaho 8/28/2019",9/6/19,Sighting,Sighting : Idaho Falls,43.49266069999999,-112.0407584
8/27/19 23:47,Farmington Hills,MI,,,MADAR Node 144,9/6/19,Sighting,Sighting : Farmington Hills,42.4989936,-83.3677168
8/27/19 23:00,Andrews,NC,Other,15 minutes,"Strange invasive fly over of strange unknown air craft. It had no FAA Id. Numbers. You can hear it also. Very loud, but not like a norm",9/6/19,Sighting,Sighting : Andrews,35.2017549,-83.8240667
8/27/19 21:45,New York City (Bronx),NY,Circle,10-15 minutes,"Two zooming red lights that sometimes merged into one, stopped, hovered, flew around, made a quick descent and was gone.",9/6/19,Sighting,Sighting : New York City (Bronx),40.8447819,-73.8648268
8/27/19 21:15,Netarts,OR,Light,10 minutes,"Red lights over Netarts, OR, lasted 10 min. On 8-27-2019",9/6/19,Sighting,Sighting : Netarts,45.4348252,-123.9459611
8/27/19 21:09,Roseburg,OR,Light,20 seconds,"My wife and I were sitting out looking at the stars, when a flashing light appeared, E of the Little Dipper. ((anonymous report))",9/6/19,Sighting,Sighting : Roseburg,43.216505,-123.3417381
8/27/19 20:30,Palm Harbor,FL,Unknown,30 seconds,Two orange lights on each end.,12/1/19,Sighting,Sighting : Palm Harbor,28.0780718,-82.7637127
8/27/19 20:00,Astoria,OR,Circle,30 second,"Me and a group of friends were having a bbq/bon fire in Astoria, Or. A couple Scientists, a few chefs, and some college students. It wa",9/6/19,Sighting,Sighting : Astoria,46.1878841,-123.8312534
8/27/19 19:40,Cushing,ME,Diamond,~30 seconds,"Bright white stationary light (round or vaguely diamond shaped) seen in sky for approx 30 sec., then disappeared",9/6/19,Sighting,Sighting : Cushing,44.01377979999999,-69.2614502
8/27/19 19:22,Manteno,IL,Light,<1 minute,"Upon inspection, I noticed an Orb that must of shot straight up and to the right in less than a minute. ((anonymous report))",9/6/19,Sighting,Sighting : Manteno,41.2505881,-87.8314324
8/27/19 19:00,Hornell,NY,Light,20-30 minutes,"Myself, son and friend seen an object around 50 to 100 ft from us in the sky. This object was stationary. It was bright white at the",12/1/19,Sighting,Sighting : Hornell,42.3278477,-77.6611025
8/27/19 18:11,Fircrest,WA,Circle,7 minutes,We thought someone lost their balloons but they moved against the wind,9/6/19,Sighting,Sighting : Fircrest,47.2395428,-122.5159586
8/27/19 12:07,North Port,FL,,,MADAR Node 147,9/6/19,Sighting,Sighting : North Port,27.044224,-82.2359254
8/27/19 05:45,Samammish/Klahanie,WA,Disk,2 minutes,At the end of mine and spouses run around we saw a blue UFO with a silver center.,12/1/19,Sighting,Sighting : Samammish/Klahanie,47.5706914,-122.0073183
8/27/19 04:45,Lake Forest,CA,Sphere,5 seconds,"Sphere bounced, then disappeared.",9/6/19,Sighting,Sighting : Lake Forest,33.6469437,-117.6861023
8/27/19 01:25,Clarksville,TN,,,MADAR Node 138,9/6/19,Sighting,Sighting : Clarksville,36.5297706,-87.3594528
8/26/19 23:00,Glenwood Springs,CO,Fireball,5 seconds,Object flew across the sky and then darted back and forth before going straight up and disappearing.,9/6/19,Sighting,Sighting : Glenwood Springs,39.5505376,-107.3247762
8/26/19 22:48,Colorado Springs,CO,Light,30 seconds,Light descends from the sky and disappears,9/6/19,Sighting,Sighting : Colorado Springs,38.8338816,-104.8213634
8/26/19 20:45,Hamer,SC,Sphere,5-7 minutes,2 orange spheres.,9/6/19,Sighting,Sighting : Hamer,34.4773478,-79.3296565
8/26/19 19:27,Wichita,KS,,,MADAR Node 123,9/6/19,Sighting,Sighting : Wichita,37.68717609999999,-97.33005299999999
8/26/19 14:49,Alexandria,VA,,,MADAR Node 141,9/6/19,Sighting,Sighting : Alexandria,38.8048355,-77.0469214
